file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
085300.pdf,085,ok,3828563,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-07-30,1,171,,False,True,True,0,2,0,2
085301.pdf,085,ok,134406,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPress.: AdobePS 8.7.2 (104),2002-09-13,1,136,,False,True,True,0,2,0,2
085302.pdf,085,ok,135519,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2008-02-20,0,,,False,True,True,0,0,0,0
085303.pdf,085,ok,172850,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-12-05,3,1,,False,True,True,0,0,0,0
085323.pdf,085,ok,1552304,Acrobat PDFWriter 4.0 for Windows NT,Microsoft Word - all sections.doc,2000-06-12,0,,,False,True,True,0,0,0,0
085329.pdf,085,ok,941062,"Etymon PJ 1.10, Copyright (C) 1998-2000 Etymon Systems, Inc. <http://www.etymon.com/>. ",Acrobat Capture Server 2.01,1996-08-30,8,1,,False,True,True,0,0,0,0
085432.pdf,085,ok,1908941,Acrobat 5.0 Scan Plug-in for Windows,Acrobat 5.0 Scan Plug-in for Windows,2002-11-20,0,,,False,True,True,0,0,0,0
085435.pdf,085,ok,1818247,Acrobat 5.0 Scan Plug-in for Windows,Acrobat 5.0 Scan Plug-in for Windows,2002-11-13,0,,,False,True,True,0,0,0,0
085438.pdf,085,ok,1868014,Adobe PDF Library 8.0,Adobe InDesign CS3 (5.0),2007-08-22,0,,,False,False,True,0,0,0,0
085443.pdf,085,ok,697627,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-08-15,7,31,,False,True,True,0,0,0,0
085552.pdf,085,ok,39646,,XPP,2002-05-06,0,,,False,False,True,0,0,0,0
085553.pdf,085,ok,113035,Corel PDF Engine Version 11.4.0.100,PrintServer130,2006-12-19,1,1,,False,False,True,0,0,0,0
085554.pdf,085,ok,65131,,,2007-11-20,7,1,,False,False,True,0,0,0,0
085555.pdf,085,ok,393485,Hyf PDF Output Library 2.3.0 (Windows),XSL Formatter V3.3 MR1a,2006-02-03,1,5804,,False,False,True,0,2,0,2
085556.pdf,085,ok,155297,Acrobat Distiller 4.05 for Windows,,2000-09-06,4,8,,False,True,True,0,0,0,0
085557.pdf,085,ok,931475,ApogeeX 2.5 Normalizer,PageMaker 7.0,2006-06-09,0,,,False,False,True,0,0,0,0
085558.pdf,085,ok,117059,Acrobat PDFWriter 4.05 for Windows NT,Microsoft Word - 1841-A3.doc,2001-09-19,8,2,,False,True,True,0,0,0,0
085559.pdf,085,ok,64365,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2,2008-06-02,0,,,False,True,True,0,0,0,0
085560.pdf,085,ok,1231058,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for PowerPoint,2005-01-21,0,,,False,True,True,0,0,0,0
085561.pdf,085,ok,55497,GNU Ghostscript 7.07,Aviation Weather Center IFFDP,,0,,,False,False,True,0,0,0,0
085562.pdf,085,ok,25651,Acrobat PDFWriter 3.0 for Windows,F:\APPS\PCDIALS\FSISDIRE20.1,,0,,medical:laboratory report,True,True,True,2,0,1,3
085563.pdf,085,ok,84660,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-12-03,12,0,,False,True,True,0,0,0,0
085564.pdf,085,ok,30219,Acrobat Distiller 8.1.0 (Windows),,2009-01-20,6,36,,False,True,True,0,0,0,0
085565.pdf,085,ok,71621,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2007-03-05,2,3911,,False,True,True,0,2,0,2
085566.pdf,085,ok,46341,Acrobat Distiller 7.0 (Windows),ACOMP.exe   WinVer 1a68  0ct 09 2002,2007-10-16,10,1,,False,True,True,0,0,0,0
085567.pdf,085,ok,70884,Acrobat PDFWriter 3.02 for Windows,C:Program FilesCMCOpinion Processing SQLOpinEditAreaBACON.,,4,,,False,True,True,0,0,0,0
085568.pdf,085,ok,26303,www.adlibsoftware.com:EXS3167-Windows XP,WordPerfect Document,2007-02-21,6,1,,False,True,True,0,0,0,0
085569.pdf,085,ok,370455,US General Accounting Office (GAO),US General Accounting Office (GAO),1996-05-31,1,1,,False,False,True,0,0,0,0
085570.pdf,085,ok,165515,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-07-15,0,,,False,True,True,0,0,0,0
085571.pdf,085,ok,28565,Acrobat Distiller 4.05 for Windows,,2001-04-16,0,,,False,True,True,0,0,0,0
085444.pdf,085,ok,359307,Acrobat Distiller 6.0 (Windows),Abt Associates Final Report on Stakeholders Evaluation Phase II 5-25-06.doc - Microsoft Word,2006-06-07,1,14,,False,True,True,0,0,0,0
085447.pdf,085,ok,41297,Acrobat Distiller 7.0.5 (Windows),ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-09-04,8,37,,False,True,True,0,0,0,0
085451.pdf,085,ok,36061,Acrobat Distiller 4.0 for Windows,,2004-04-01,2,955,,False,True,True,0,2,0,2
085452.pdf,085,ok,661374,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-06-29,0,,,False,True,True,0,0,0,0
085453.pdf,085,ok,423008,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2006-04-24,3,10,,False,True,True,0,0,0,0
085454.pdf,085,ok,2088934,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-04-12,5,1,,False,True,True,0,0,0,0
085455.pdf,085,ok,3642279,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-07-02,0,,,False,True,True,0,0,0,0
085456.pdf,085,ok,641766,Acrobat Distiller 2.0 for Macintosh,,2004-04-24,2,1,,False,True,True,0,0,0,0
085457.pdf,085,ok,1092377,Adobe LiveCycle PDFG 7.2,Arbortext Advanced Print Publisher 9.1.450/W,,0,,,False,False,True,0,0,0,0
085458.pdf,085,ok,817056,Acrobat Distiller 3.01 for Power Macintosh,QuarkXPressª 4.03: LaserWriter 8 8.3.3,1999-02-02,0,,,False,True,True,0,0,0,0
085459.pdf,085,ok,565220,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-08-16,2,72,,False,True,True,0,2,0,2
085460.pdf,085,ok,198265,Acrobat Distiller 3.01 for Windows,ADOBEPS4.DRV Version 4.10,1998-12-01,1,608,,False,True,True,0,2,0,2
085461.pdf,085,ok,1125545,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.4),2007-03-20,0,,,False,False,True,0,0,0,0
085462.pdf,085,ok,399288,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2005-05-24,1,8,,False,True,True,0,0,0,0
085463.pdf,085,ok,2355603,Acrobat PDFWriter 2.01 for Windows,yfda001.tmp,1997-04-23,0,,,False,True,True,0,0,0,0
085464.pdf,085,ok,91001,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1b43  jul 14 2003,2003-12-01,7,113,,False,True,True,0,2,0,2
085504.pdf,085,ok,315003,Acrobat Distiller 5.0 (Windows),ADOBEPS4.DRV Version 4.50,2002-08-14,9,98,medical:histopathology,True,True,True,2,2,1,5
085548.pdf,085,ok,12105,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-03-08,7,1,,False,True,True,0,0,0,0
085550.pdf,085,ok,15810,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-10-10,1,1,,False,True,True,0,0,0,0
085551.pdf,085,ok,667647,ApogeeX 2.5 Normalizer,PageMaker 7.0,2006-06-09,0,,,False,False,True,0,0,0,0
085572.pdf,085,ok,392022,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2002-10-16,5,1,invoice:bill to,True,True,True,2,0,1,3
085573.pdf,085,ok,132306,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-12-04,6,84,,False,True,True,0,2,0,2
085574.pdf,085,ok,157749,Acrobat PDFWriter 3.0 for Windows,rffe69b.tmp,,2,,,False,True,True,0,0,0,0
085576.pdf,085,ok,180080,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2006-10-25,0,,,False,True,True,0,0,0,0
085577.pdf,085,ok,11675,Acrobat PDFWriter 4.05 for Windows NT,Corel WordPerfect - [D:\Ab_QA\Aeronautical Obst Chart\ADS\Word Perfect for PDF Template.wpd],2003-05-02,9,1,,False,True,True,0,0,0,0
085578.pdf,085,ok,77881,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-04-14,5,14,,False,True,True,0,0,0,0
085579.pdf,085,ok,140648,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-05-07,1,8,,False,True,True,0,0,0,0
085580.pdf,085,ok,406374,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-02-13,0,,,False,True,True,0,0,0,0
085581.pdf,085,ok,97427,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2.2,2007-09-24,5,376,,False,True,True,0,2,0,2
085582.pdf,085,ok,1340045,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-05-19,0,,,False,True,True,0,0,0,0
085583.pdf,085,ok,135614,Corel PDF Engine Version 10.719,Print Server 100,2004-05-27,5,1,,False,False,True,0,0,0,0
085584.pdf,085,ok,898411,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-01-30,0,,,False,True,True,0,0,0,0
085586.pdf,085,ok,116692,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2007-09-24,5,376,,False,True,True,0,2,0,2
085587.pdf,085,ok,116179,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-12-08,17,0,,False,True,True,0,0,0,0
085588.pdf,085,ok,942629,Acrobat Distiller 3.01 for Power Macintosh,Microsoft Word: LaserWriter 8 8.4.3,1998-06-17,0,,,False,True,True,0,0,0,0
085589.pdf,085,ok,822859,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-03-31,1,2,,False,True,True,0,0,0,0
085590.pdf,085,ok,61959,Acrobat PDFWriter 4.05 for Windows,Microsoft Word ,2001-03-12,3,2,,False,True,True,0,0,0,0
085593.pdf,085,ok,14120,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Excel,2007-10-02,2,94,,False,True,True,0,2,0,2
085598.pdf,085,ok,728294,Acrobat Distiller 5.00 for Macintosh,PageMaker 6.5,2003-08-04,0,,,False,True,True,0,0,0,0
085601.pdf,085,ok,18965,Acrobat Distiller 4.0 for Windows,,1999-10-28,0,,,False,True,True,0,0,0,0
085851.pdf,085,ok,33089,Acrobat Distiller 3.01 for Windows,PSCRIPT.DRV Version 4.0,,0,,,False,True,True,0,0,0,0
085852.pdf,085,ok,251784,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2005-01-05,0,,,False,True,True,0,0,0,0
085853.pdf,085,ok,31290,Acrobat PDFWriter 3.02 for Windows,C:\HTSAˇ0ˇ0C02.wpd,,0,,,False,True,True,0,0,0,0
085854.pdf,085,ok,68701,Corel PDF Engine Version 10.990,Print Server 100,2006-07-27,8,1,,False,False,True,0,0,0,0
085855.pdf,085,ok,137289,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-06-16,18,1,,False,True,True,0,0,0,0
085856.pdf,085,ok,3242778,Adobe PDF library 8.00,Adobe Illustrator CS3,2008-10-04,1,38,,False,False,True,0,0,0,0
085857.pdf,085,ok,8669,ScanSoft PDF Create! 3,Microsoft Word - Emerson.doc,2008-09-18,1,1,,False,True,True,0,0,0,0
085858.pdf,085,ok,49724,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2005-01-12,1,28,,False,True,True,0,0,0,0
085859.pdf,085,ok,17771,Acrobat PDFWriter 5.0 for Windows NT,WordPerfect 9 - [H:\Data\docs\PDF Files\Cartwright FOF & CCL.wpd (unmodified)],2002-03-29,2,334,,False,True,True,0,2,0,2
085860.pdf,085,ok,335283,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-09-23,2,114,,False,True,True,0,2,0,2
085861.pdf,085,ok,19826,Corel PDF Engine Version 11.4.0.100,PrintServer130,2007-10-26,0,,,False,False,True,0,0,0,0
085862.pdf,085,ok,145668,JAWS PDFLib,activePDF Server,2003-08-01,15,1989,,False,False,True,0,2,0,2
085863.pdf,085,ok,320318,GNU Ghostscript 7.05,PScript5.dll Version 5.2.2,2008-10-15,1,72,,False,False,True,0,2,0,2
085866.pdf,085,ok,576716,Acrobat Distiller 5.0 (Windows),ACOMP.exe V010   11-MAY-2000,2002-04-02,7,1,,False,True,True,0,0,0,0
085867.pdf,085,ok,18825,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2005-12-01,0,,,False,True,True,0,0,0,0
085868.pdf,085,ok,49604,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-11-10,8,1,,False,True,True,0,0,0,0
085869.pdf,085,ok,43541,Acrobat Distiller 4.05 for Windows,,2003-03-04,2,1,,False,True,True,0,0,0,0
085870.pdf,085,ok,140648,Acrobat Distiller 5.00 for Macintosh, QuarkXPress. 4.11: AdobePS 8.7.2 (104),2001-11-28,0,,,False,True,True,0,0,0,0
085871.pdf,085,ok,274502,Adobe Acrobat 7.05 Paper Capture Plug-in,Adobe Acrobat 7.05,2006-08-23,2,3006,,False,True,True,0,2,0,2
085873.pdf,085,ok,174789,Acrobat Distiller 4.05 for Windows,,2001-12-10,7,11,,False,True,True,0,0,0,0
085606.pdf,085,ok,213133,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-10-21,4,1,,False,True,True,0,0,0,0
085607.pdf,085,ok,38427,Acrobat Distiller 7.0 (Windows),FrameMaker 7.1,2004-12-17,4,244,,False,True,True,0,2,0,2
085608.pdf,085,ok,25026,Corel PDF Engine Version 10.719,Print Server 100,2004-10-29,2,1,,False,False,True,0,0,0,0
085609.pdf,085,ok,209342,OmniPage Pro 14 http://www.scansoft.com,OmniPage Pro 14 http://www.scansoft.com,2005-07-27,2,9,,False,False,True,0,0,0,0
085612.pdf,085,ok,22355,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),FrameMaker 5.5.6.,2000-10-13,2,380,,False,True,True,0,2,0,2
085614.pdf,085,ok,59907,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-04-03,7,59,,False,False,True,0,2,0,2
085651.pdf,085,ok,591508,Acrobat Distiller 4.0 for Windows,,2000-08-01,4,2,,False,True,True,0,0,0,0
085687.pdf,085,ok,417792,Acrobat PDFWriter 3.02 for Windows NT,,1999-12-09,0,,,False,True,True,0,0,0,0
085692.pdf,085,ok,162095,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1c15  Aug 31 2005,2006-04-26,14,1,,False,True,False,0,0,0,0
085694.pdf,085,ok,18507,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-03-27,0,,,False,True,True,0,0,0,0
085696.pdf,085,ok,35746,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2008-02-01,40,1,,False,True,True,0,0,0,0
085841.pdf,085,ok,426845,Acrobat Distiller 5.0 (Windows),Paragon Publishing Systems,2002-03-23,1,115,,False,True,True,0,2,0,2
085843.pdf,085,ok,4513038,Acrobat Distiller 7.0.5 (Windows),,2007-11-26,4,79,,False,True,True,0,2,0,2
085844.pdf,085,ok,31291,Acrobat PDFWriter 4.05 for Windows,Customs 2001.xls,2001-12-12,0,,,False,True,True,0,0,0,0
085845.pdf,085,ok,4873902,Acrobat Distiller 7.0.5 (Windows),,2008-05-20,5,71,,False,True,True,0,2,0,2
085846.pdf,085,ok,1269386,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2.2,2005-10-04,10,1,,False,True,True,0,0,0,0
085847.pdf,085,ok,39847,,XPP,2002-04-26,0,,,False,False,True,0,0,0,0
085848.pdf,085,ok,60986,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-01-30,1,5,,False,True,True,0,0,0,0
085849.pdf,085,ok,55377,Acrobat Distiller 3.01 for Windows,PSCRIPT.DRV Version 4.0,,0,,,False,True,True,0,0,0,0
085850.pdf,085,ok,55274,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-02-22,0,,,False,True,True,0,0,0,0
085874.pdf,085,ok,961526,XÝz,Ø,,0,,,False,False,True,0,0,0,0
085877.pdf,085,ok,193236,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-08-17,0,,,False,True,True,0,0,0,0
085879.pdf,085,ok,116193,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2005-09-23,1,184,,False,True,True,0,2,0,2
085881.pdf,085,ok,82412,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-05-23,7,2,,False,False,True,0,0,0,0
085882.pdf,085,ok,73902,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2006-07-27,1,11,,False,True,True,0,0,0,0
085884.pdf,085,ok,27218,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-02-08,1,9,,False,True,True,0,0,0,0
085885.pdf,085,ok,456770,Corel PDF Engine Version 11.245,Print Server 110,2004-02-04,6,371,,False,False,True,0,2,0,2
085886.pdf,085,ok,30721,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2008-07-24,1,35,,False,True,True,0,0,0,0
085961.pdf,085,ok,114502,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-12-31,1,1,,False,False,True,0,0,0,0
085962.pdf,085,ok,25406,FDFMerge Lite 5.0.4 Windows SPDF_1096+ May  3 2004,ADMSPrintCtl,,3,,,False,False,True,0,0,0,0
085991.pdf,085,ok,559266,Acrobat Distiller 6.0.1 for Macintosh,Adobe Acrobat 6.0,2006-01-25,4,1119,,False,True,True,0,2,0,2
085992.pdf,085,ok,19363,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-02-27,4,1,,False,True,True,0,0,0,0
184010.pdf,184,ok,71834,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Excel,2005-01-06,0,,,False,True,True,0,0,0,0
184011.pdf,184,ok,68901,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Excel,2005-01-06,0,,,False,True,True,0,0,0,0
184012.pdf,184,ok,50565,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-03-04,0,,,False,True,True,0,0,0,0
184013.pdf,184,ok,15080,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-10-02,0,,,False,True,True,0,0,0,0
184014.pdf,184,ok,189580,Acrobat PDFWriter 4.0 for Windows NT,Monitoring Manual5_final.doc - Microsoft Word,2002-07-25,0,,,False,True,True,0,0,0,0
184015.pdf,184,ok,39595,Acrobat PDFWriter 4.05 for Windows NT,Microsoft Word - HOBE Animal List.rtf,2003-06-26,0,,,False,True,True,0,0,0,0
184016.pdf,184,ok,332065,Acrobat Distiller 5.0.5 (Windows),AdobePS5.dll Version 5.2.2,2005-05-05,15,1963,,False,True,True,0,2,0,2
184018.pdf,184,ok,93413,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-02-18,0,,,False,True,True,0,0,0,0
184185.pdf,184,ok,2336465,GPL Ghostscript 8.15,PDFCreator Version 0.8.1,2008-02-27,0,,,False,False,True,0,0,0,0
184188.pdf,184,ok,4220083,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-08-25,0,,,False,True,True,0,0,0,0
184190.pdf,184,ok,1003968,Acrobat PDFWriter 4.05 for Windows NT,GrainSept05.doc - Microsoft Word,2005-09-29,1,4,,False,True,True,0,0,0,0
184191.pdf,184,ok,59272,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2006-07-24,4,1,,False,True,True,0,0,0,0
184193.pdf,184,ok,1414901,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPressª 4.1: LaserWriter 8 8.7.1,2004-03-23,0,,,False,True,True,0,0,0,0
184194.pdf,184,ok,33679,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-05-12,0,,,False,True,True,0,0,0,0
184195.pdf,184,ok,195855,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2.2,2005-09-15,1,7,,False,True,True,0,0,0,0
184196.pdf,184,ok,939323,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for PowerPoint,2005-05-31,0,,,False,True,True,0,0,0,0
184197.pdf,184,ok,319667,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2008-03-05,0,,,False,True,True,0,0,0,0
184198.pdf,184,ok,1203540,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-05-12,1,26,,False,True,True,0,0,0,0
184199.pdf,184,ok,88523,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2006-09-29,12,56,,False,True,True,0,2,0,2
184201.pdf,184,ok,798598,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2006-07-25,1,1,,False,True,True,0,0,0,0
184202.pdf,184,ok,102362,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2.2,2005-12-20,1,1,,False,True,True,0,0,0,0
184203.pdf,184,ok,177123,Acrobat Distiller 5.0.5 for Macintosh,PageMaker 6.5,2002-10-15,0,,,False,True,True,0,0,0,0
184204.pdf,184,ok,65887,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2005-06-16,1,40,,False,True,True,0,0,0,0
184205.pdf,184,ok,129109,QuarkXPress(tm) 6.5,QuarkXPress(tm) 6.5,2008-09-15,0,,,False,False,True,0,0,0,0
184206.pdf,184,ok,281467,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-02-04,0,,,False,True,True,0,0,0,0
184207.pdf,184,ok,236993,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-03-14,0,,,False,True,True,0,0,0,0
184208.pdf,184,ok,18331,Acrobat PDFWriter 3.0 for Windows,E:YRPLAN\FINAL\chapter2.p65,,0,,,False,True,True,0,0,0,0
184209.pdf,184,ok,45739,Mac OS X 10.3.3 Quartz PDFContext,AppleWorks,2004-04-12,1,1,,False,False,True,0,0,0,0
184074.pdf,184,ok,515462,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for PowerPoint,2007-11-19,0,,,False,True,True,0,0,0,0
184075.pdf,184,ok,218640,Acrobat PDFWriter 4.0 for Windows,WordPerfect 9 - [E:\WordPerfect\selfin~3],2000-05-03,0,,,False,True,True,0,0,0,0
184085.pdf,184,ok,39950,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-11-13,1,0,,False,True,True,0,0,0,0
184099.pdf,184,ok,106821,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2005-07-06,2,6,,False,True,True,0,0,0,0
184100.pdf,184,ok,532258,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-02-07,1,15,,False,True,True,0,0,0,0
184111.pdf,184,ok,102722,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-06-28,8,7,,False,True,True,0,0,0,0
184122.pdf,184,ok,2501845,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2005-12-08,0,,,False,True,True,0,0,0,0
184126.pdf,184,ok,146942,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2007-09-19,0,,,False,True,True,0,0,0,0
184127.pdf,184,ok,3348748,Acrobat Distiller 7.0 for Macintosh,InDesign: pictwpstops filter 1.0,2006-09-05,0,,,False,True,True,0,0,0,0
184142.pdf,184,ok,571162,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2003-02-07,4,58,,False,True,True,0,2,0,2
184146.pdf,184,ok,92106,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-03-11,1,205,,False,True,True,0,2,0,2
184147.pdf,184,ok,290861,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.4),2006-12-01,0,,,False,False,True,0,0,0,0
184149.pdf,184,ok,189520,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-11-16,3,1478,,False,True,True,0,2,0,2
184150.pdf,184,ok,1104220,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-02-03,0,,,False,True,True,0,0,0,0
184159.pdf,184,ok,2186803,QuarkXPress(tm) 6.5,QuarkXPress(tm) 6.5,2005-12-12,0,,,False,False,True,0,0,0,0
184160.pdf,184,ok,564358,Acrobat Distiller 5.00 for Macintosh,QuarkXPress(tm) 4.11,2002-01-15,0,,,False,True,True,0,0,0,0
184161.pdf,184,ok,4101346,Acrobat Distiller 7.0.5 for Macintosh,Adobe Acrobat 7.0,2007-11-02,0,,,False,True,True,0,0,0,0
184165.pdf,184,ok,5023131,Adobe PDF Library 8.0,Adobe InDesign CS3 (5.0.4),2008-12-18,0,,,False,False,True,0,0,0,0
184177.pdf,184,ok,204250,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2007-06-18,0,,,False,True,True,0,0,0,0
184181.pdf,184,ok,1102372,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0.4),2007-04-04,1,374,,False,False,True,0,2,0,2
184021.pdf,184,ok,324846,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2006-08-24,0,,,False,True,True,0,0,0,0
184022.pdf,184,ok,75240,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-07-31,0,,,False,True,True,0,0,0,0
184023.pdf,184,ok,188706,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-01-17,0,,,False,True,True,0,0,0,0
184025.pdf,184,ok,1900526,Mac OS X 10.2.8 Quartz PDFContext,Word,2003-12-01,0,,,False,True,True,0,0,0,0
184026.pdf,184,ok,296890,iText by lowagie.com (r1.01;p126),,2006-01-10,0,,,False,False,True,0,0,0,0
184027.pdf,184,ok,17759,Acrobat PDFWriter 3.02 for Windows NT,,1999-06-17,0,,,False,True,True,0,0,0,0
184031.pdf,184,ok,52927,Acrobat Net Distiller 1.0 for Windows,,1999-12-14,18,352,,False,True,True,0,2,0,2
184033.pdf,184,ok,319312,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2005-12-12,0,,,False,True,True,0,0,0,0
184034.pdf,184,ok,446572,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for PowerPoint,2004-07-02,0,,,False,True,True,0,0,0,0
184035.pdf,184,ok,74144,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2005-08-22,1,785,,False,True,True,0,2,0,2
184036.pdf,184,ok,612428,Acrobat PDFWriter 3.02 for Windows,Word Pro ,,0,,,False,True,True,0,0,0,0
