file,arm,peak,rawmax,meanprob,secs
2057480458_2057480467,edited,0.5527,0.5527,0.054487,2.8
2057480458_2057480467,reauthored,0.8808,0.8808,0.046661,2.8
2057480458_2057480467,reauth_ctrl,0.8912,0.8912,0.046832,2.8
2057486588_2057486589,original,0.0000,0.5596,0.066073,2.8
2057486588_2057486589,edited,0.5620,0.5620,0.066133,2.8
2057486588_2057486589,reauthored,0.9491,0.9491,0.060406,2.8
2057486588_2057486589,reauth_ctrl,0.9736,0.9736,0.050408,3.0
2057658527,original,0.0000,0.4216,0.052446,2.7
2057658527,edited,0.0000,0.4302,0.052730,2.8
2057658527,reauthored,0.0000,0.4842,0.040188,2.8
2057658527,reauth_ctrl,0.0000,0.5189,0.040535,2.8
2057814599,original,0.5495,0.5495,0.052360,2.9
2057814599,edited,0.5520,0.5520,0.052546,2.8
2057814599,reauthored,0.8895,0.8895,0.048044,2.9
2057814599,reauth_ctrl,0.8354,0.8354,0.047917,2.8
2058083660,original,0.0000,0.5425,0.043510,4.2
2058083660,edited,0.0000,0.4707,0.043015,4.2
2058083660,reauthored,0.9659,0.9659,0.054149,4.2
2058083660,reauth_ctrl,0.9936,0.9936,0.039388,4.2
2059125590,original,0.6705,0.6705,0.048749,2.8
2059125590,edited,0.6878,0.6878,0.048739,2.8
2059125590,reauthored,0.9660,0.9660,0.049910,2.8
2059125590,reauth_ctrl,0.9667,0.9667,0.049062,2.8
2060538927,original,0.0000,0.5264,0.056721,2.8
2060538927,edited,0.5425,0.5425,0.057347,2.8
2060538927,reauthored,0.9679,0.9679,0.050377,2.8
2060538927,reauth_ctrl,0.0000,0.4573,0.039892,2.9
2061667701,original,0.5806,0.5806,0.042538,2.8
2061667701,edited,0.5806,0.5806,0.042464,2.8
2061667701,reauthored,0.9952,0.9952,0.043465,2.8
2061667701,reauth_ctrl,0.9951,0.9951,0.043328,2.8
2061832180,original,0.5477,0.5477,0.054709,2.8
2061832180,edited,0.5415,0.5415,0.054738,2.8
2061832180,reauthored,0.9358,0.9358,0.053715,2.8
2061832180,reauth_ctrl,0.9115,0.9115,0.053108,2.7
2061977688_2061977692,original,0.0000,0.4650,0.067637,2.8
2061977688_2061977692,edited,0.0000,0.4522,0.068136,2.8
2061977688_2061977692,reauthored,0.9863,0.9863,0.043259,2.8
2061977688_2061977692,reauth_ctrl,0.9844,0.9844,0.043037,2.7
2062077993,original,0.6342,0.6342,0.040853,2.8
2062077993,edited,0.6360,0.6360,0.040961,2.7
2062077993,reauthored,0.9898,0.9898,0.045914,2.9
2062077993,reauth_ctrl,0.9776,0.9776,0.044522,2.8
2062094004_2062094005,original,0.6022,0.6022,0.062847,2.8
2062094004_2062094005,edited,0.5987,0.5987,0.062773,2.8
2062094004_2062094005,reauthored,0.9415,0.9415,0.043271,2.8
2062094004_2062094005,reauth_ctrl,0.5951,0.5951,0.045566,2.8
2062472781,original,0.5798,0.5798,0.049015,2.8
2062472781,edited,0.5794,0.5794,0.049078,2.8
2062472781,reauthored,0.9442,0.9442,0.047347,2.8
2062472781,reauth_ctrl,0.9539,0.9539,0.049462,2.8
2062897991,original,0.5237,0.5237,0.041967,2.8
2062897991,edited,0.5243,0.5243,0.042106,2.8
2062897991,reauthored,0.9776,0.9776,0.045445,2.7
2062897991,reauth_ctrl,0.9776,0.9776,0.045449,2.8
2062907114,original,0.0000,0.4910,0.057751,2.8
2062907114,edited,0.0000,0.5124,0.058136,2.7
2062907114,reauthored,0.7552,0.7552,0.044431,2.8
2062907114,reauth_ctrl,0.9395,0.9395,0.048505,2.8
2062907371,original,0.0000,0.4887,0.054957,2.7
2062907371,edited,0.0000,0.4698,0.054576,2.7
2062907371,reauthored,0.9388,0.9388,0.054520,2.7
2062907371,reauth_ctrl,0.9218,0.9218,0.056009,2.7
2062907515,original,0.0000,0.5199,0.056377,2.9
2062907515,edited,0.5478,0.5478,0.056909,2.8
2062907515,reauthored,0.9982,0.9982,0.052952,2.8
2062907515,reauth_ctrl,0.9982,0.9982,0.055046,2.7
2062907551,original,0.0000,0.4848,0.052400,2.8
2062907551,edited,0.0000,0.4857,0.052606,2.7
2062907551,reauthored,0.7449,0.7449,0.053445,2.8
2062907551,reauth_ctrl,0.9553,0.9553,0.051860,2.7
2063073468_2063073469,original,0.5877,0.5877,0.062590,2.8
2063073468_2063073469,edited,0.6383,0.6383,0.061658,2.8
2063073468_2063073469,reauthored,0.9785,0.9785,0.050806,2.7
2063073468_2063073469,reauth_ctrl,0.9786,0.9786,0.050736,2.7
2063162451_2452,original,0.5927,0.5927,0.059089,2.7
2063162451_2452,edited,0.5860,0.5860,0.058613,2.7
2063162451_2452,reauthored,0.8922,0.8922,0.051690,2.7
2063162451_2452,reauth_ctrl,0.8762,0.8762,0.051104,2.8
2063196638,original,0.5297,0.5297,0.063211,2.8
2063196638,edited,0.5355,0.5355,0.063200,2.8
2063196638,reauthored,0.9899,0.9899,0.073612,2.8
2063196638,reauth_ctrl,0.9928,0.9928,0.062575,2.7
2063235035,original,0.5254,0.5254,0.046658,2.7
2063235035,edited,0.5277,0.5277,0.046859,2.7
2063235035,reauthored,0.9370,0.9370,0.043933,2.7
2063235035,reauth_ctrl,0.9680,0.9680,0.045047,2.8
2063304296,original,0.0000,0.4792,0.057542,2.7
2063304296,edited,0.0000,0.4831,0.057230,2.7
2063304296,reauthored,0.9601,0.9601,0.047682,2.8
2063304296,reauth_ctrl,0.8360,0.8360,0.044692,2.8
2063306907_6908,original,0.0000,0.4977,0.054651,2.9
2063306907_6908,edited,0.0000,0.4825,0.055171,2.7
2063306907_6908,reauthored,0.8934,0.8934,0.053315,2.8
2063306907_6908,reauth_ctrl,0.9977,0.9977,0.047531,2.7
2063576912,original,0.5616,0.5616,0.053400,2.7
2063576912,edited,0.5588,0.5588,0.053419,2.7
2063576912,reauthored,0.5652,0.5652,0.039336,2.7
2063576912,reauth_ctrl,0.5657,0.5657,0.039439,2.7
2063601121,original,0.0000,0.4802,0.065067,2.7
2063601121,edited,0.0000,0.4778,0.064585,2.8
2063601121,reauthored,0.9295,0.9295,0.044806,2.8
2063601121,reauth_ctrl,0.9671,0.9671,0.044801,2.7
2063610066,original,0.0000,0.5043,0.056850,2.7
2063610066,edited,0.0000,0.5131,0.056692,2.7
2063610066,reauthored,0.9566,0.9566,0.046954,2.7
2063610066,reauth_ctrl,0.9607,0.9607,0.045403,2.7
2063780011,original,0.5583,0.5583,0.055035,2.7
2063780011,edited,0.5625,0.5625,0.055339,2.8
2063780011,reauthored,0.8882,0.8882,0.044431,2.7
2063780011,reauth_ctrl,0.9050,0.9050,0.044496,2.7
2063813424,original,0.0000,0.4887,0.077942,2.7
2063813424,edited,0.0000,0.4878,0.077962,2.8
2063813424,reauthored,0.9891,0.9891,0.047612,2.7
2063813424,reauth_ctrl,0.7197,0.7197,0.044032,2.9
2064207146a,original,0.5297,0.5297,0.037549,2.8
2064207146a,edited,0.0000,0.5237,0.037543,2.8
2064207146a,reauthored,0.9831,0.9831,0.045756,2.7
2064207146a,reauth_ctrl,0.9833,0.9833,0.045772,2.8
2064207579a,original,0.0000,0.4120,0.040957,2.8
2064207579a,edited,0.0000,0.4547,0.041084,2.8
2064207579a,reauthored,0.9432,0.9432,0.046248,2.8
2064207579a,reauth_ctrl,0.9317,0.9317,0.045545,2.8
2064231290,original,0.0000,0.4855,0.049491,2.8
2064231290,edited,0.0000,0.5051,0.049330,2.8
2064231290,reauthored,0.9735,0.9735,0.051236,2.7
2064231290,reauth_ctrl,0.9829,0.9829,0.050969,2.8
2064257228,original,0.0000,0.5363,0.054741,2.8
2064257228,edited,0.5527,0.5527,0.054833,2.8
2064257228,reauthored,0.9338,0.9338,0.052019,2.8
2064257228,reauth_ctrl,0.9508,0.9508,0.049116,2.8
2064285327_5328,original,0.6337,0.6337,0.057992,2.8
2064285327_5328,edited,0.6519,0.6519,0.058586,2.8
2064285327_5328,reauthored,0.9157,0.9157,0.045536,2.8
2064285327_5328,reauth_ctrl,0.9990,0.9990,0.046909,2.8
2064342657,original,0.0000,0.5277,0.057932,2.8
2064342657,edited,0.0000,0.5176,0.057889,2.8
2064342657,reauthored,0.9342,0.9342,0.050605,2.8
2064342657,reauth_ctrl,0.9351,0.9351,0.050490,2.8
2064385642_5647,original,0.0000,0.4251,0.066081,2.8
2064385642_5647,edited,0.0000,0.4191,0.065911,2.8
2064385642_5647,reauthored,0.9826,0.9826,0.049345,2.8
2064385642_5647,reauth_ctrl,0.9618,0.9618,0.049574,2.8
2064510336,original,0.0000,0.4434,0.050455,2.8
2064510336,edited,0.0000,0.4466,0.050632,2.8
2064510336,reauthored,0.6070,0.6070,0.047780,2.8
2064510336,reauth_ctrl,0.9323,0.9323,0.047613,2.8
2064812263,original,0.5455,0.5455,0.051512,2.8
2064812263,edited,0.5456,0.5456,0.051666,2.7
2064812263,reauthored,0.8852,0.8852,0.047368,2.7
2064812263,reauth_ctrl,0.9962,0.9962,0.067056,2.8
2064847064,original,0.5593,0.5593,0.051637,2.8
2064847064,edited,0.5561,0.5561,0.051599,2.7
2064847064,reauthored,0.9600,0.9600,0.054024,2.7
2064847064,reauth_ctrl,0.9857,0.9857,0.055119,2.8
2064941763_1765,original,0.6304,0.6304,0.055171,2.8
2064941763_1765,edited,0.6327,0.6327,0.055210,2.7
2064941763_1765,reauthored,0.9485,0.9485,0.043804,2.8
2064941763_1765,reauth_ctrl,0.9492,0.9492,0.044949,2.8
2065063657_3658,original,0.5619,0.5865,0.058216,2.7
2065063657_3658,edited,0.5633,0.5877,0.058148,2.7
2065063657_3658,reauthored,0.9801,0.9801,0.049975,2.8
2065063657_3658,reauth_ctrl,0.9707,0.9707,0.049967,2.8
2065180479_0480,original,0.0000,0.4917,0.071013,2.7
2065180479_0480,edited,0.0000,0.5043,0.071166,2.8
2065180479_0480,reauthored,0.9946,0.9946,0.049939,2.8
2065180479_0480,reauth_ctrl,0.9967,0.9967,0.049002,2.8
2065282836,original,0.0000,0.5232,0.048692,2.8
2065282836,edited,0.0000,0.5253,0.048740,2.7
2065282836,reauthored,0.9664,0.9664,0.048051,2.7
2065282836,reauth_ctrl,0.9687,0.9687,0.047752,2.7
2065329469,original,0.0000,0.4847,0.056278,2.7
2065329469,edited,0.0000,0.4722,0.056412,2.7
2065329469,reauthored,0.5757,0.5757,0.047801,4.6
2065329469,reauth_ctrl,0.7298,0.7298,0.050522,3.2
2065391161_1162,original,0.0000,0.4582,0.067724,3.4
2065391161_1162,edited,0.0000,0.4709,0.067654,3.8
2065391161_1162,reauthored,0.9592,0.9592,0.043844,3.5
2065391161_1162,reauth_ctrl,0.9584,0.9584,0.043774,3.0
2065418675,original,0.5627,0.5627,0.047332,3.1
2065418675,edited,0.0000,0.5272,0.047230,3.0
2065418675,reauthored,0.9566,0.9566,0.044412,3.0
2065418675,reauth_ctrl,0.9786,0.9786,0.045468,2.9
2065494946_4949,original,0.5833,0.5833,0.061011,2.9
2065494946_4949,edited,0.5802,0.5802,0.060806,2.9
2065494946_4949,reauthored,0.0000,0.4400,0.044210,2.9
2065494946_4949,reauth_ctrl,0.5218,0.5218,0.044530,2.8
2065561566_1567,original,0.0000,0.4364,0.064960,2.9
2065561566_1567,edited,0.0000,0.4482,0.065714,2.9
2065561566_1567,reauthored,0.9419,0.9419,0.048133,2.8
2065561566_1567,reauth_ctrl,0.9447,0.9447,0.048315,2.8
2067238977,original,0.9930,0.9930,0.041026,2.8
2067238977,edited,0.9932,0.9932,0.042295,2.8
2067238977,reauthored,0.9490,0.9490,0.045542,2.8
2067238977,reauth_ctrl,0.9411,0.9411,0.046079,2.8
2067618492_2067618493,original,0.5592,0.5592,0.059410,2.8
2067618492_2067618493,edited,0.5632,0.5632,0.059547,2.8
2067618492_2067618493,reauthored,0.9642,0.9642,0.047138,2.8
2067618492_2067618493,reauth_ctrl,0.9622,0.9622,0.046646,2.8
2067679886,original,0.5719,0.5719,0.044307,2.8
2067679886,edited,0.5692,0.5692,0.045253,2.8
2067679886,reauthored,0.9759,0.9759,0.046454,2.8
2067679886,reauth_ctrl,0.9758,0.9758,0.048938,2.7
2067686553,original,0.0000,0.5337,0.045973,785.5
2067686553,edited,0.0000,0.5423,0.046371,3.4
2067686553,reauthored,0.9100,0.9100,0.048339,2.2
2067686553,reauth_ctrl,0.9100,0.9100,0.048316,2.2
2067712430,original,0.0000,0.4166,0.049459,2.0
2067712430,edited,0.0000,0.4304,0.049593,2.0
2067712430,reauthored,0.8953,0.8953,0.046682,2.0
2067712430,reauth_ctrl,0.9651,0.9651,0.047766,2.1
2069554151,original,0.5582,0.5582,0.059950,2.0
2069554151,edited,0.5692,0.5692,0.059979,1.9
2069554151,reauthored,0.9833,0.9833,0.047573,1.9
2069554151,reauth_ctrl,0.9934,0.9934,0.048978,1.9
2069584064,original,0.5661,0.5661,0.048690,1.9
2069584064,edited,0.5682,0.5682,0.048886,1.9
2069584064,reauthored,0.9772,0.9772,0.053408,1.9
2069584064,reauth_ctrl,0.9542,0.9542,0.051214,1.9
2069710116,original,0.5623,0.5623,0.046037,1.9
2069710116,edited,0.5571,0.5571,0.046237,1.9
2069710116,reauthored,0.9794,0.9794,0.045178,2.0
2069710116,reauth_ctrl,0.9796,0.9796,0.045144,2.0
2069711023,original,0.0000,0.4537,0.050189,1.9
2069711023,edited,0.0000,0.4892,0.050286,1.9
2069711023,reauthored,0.9829,0.9829,0.047859,1.9
2069711023,reauth_ctrl,0.9839,0.9839,0.047981,2.0
2069712069,original,0.0000,0.4830,0.048876,901.0
2069712069,edited,0.0000,0.4656,0.049062,2.1
2069712069,reauthored,0.9866,0.9866,0.042925,2.3
2069712069,reauth_ctrl,0.5579,0.5579,0.036179,2.0
2069714127,original,0.0000,0.5234,0.049855,2.1
2069714127,edited,0.0000,0.5209,0.049939,2.1
2069714127,reauthored,0.9708,0.9708,0.042187,2.4
2069714127,reauth_ctrl,0.7999,0.7999,0.040714,2.0
2069714236,original,0.0000,0.4816,0.050663,2.0
2069714236,edited,0.0000,0.4911,0.050863,2.1
2069714236,reauthored,0.9962,0.9962,0.050677,2.1
2069714236,reauth_ctrl,0.9920,0.9920,0.049772,2.1
2069714278,original,0.5498,0.5498,0.049867,2.1
2069714278,edited,0.6186,0.6186,0.050144,2.1
2069714278,reauthored,0.9844,0.9844,0.046615,2.1
2069714278,reauth_ctrl,0.9722,0.9722,0.044095,2.1
2069718799,original,0.0000,0.4891,0.050920,2.2
2069718799,edited,0.0000,0.4862,0.051071,2.0
2069718799,reauthored,0.9709,0.9709,0.044341,2.0
2069718799,reauth_ctrl,0.9679,0.9679,0.044235,4.6
2069718944,original,0.0000,0.4930,0.051480,261.7
2069718944,edited,0.0000,0.5034,0.052040,2.1
2069718944,reauthored,0.9904,0.9904,0.048015,2.1
2069718944,reauth_ctrl,0.9972,0.9972,0.046342,2.0
2069719182,original,0.0000,0.4934,0.051056,2.0
2069719182,edited,0.0000,0.4715,0.051020,2.0
2069719182,reauthored,0.9956,0.9956,0.047043,2.0
2069719182,reauth_ctrl,0.9897,0.9897,0.045042,2.1
2069720735,original,0.0000,0.4860,0.046857,2.0
2069720735,edited,0.0000,0.4716,0.046768,2.1
2069720735,reauthored,0.9741,0.9741,0.047221,2.0
2069720735,reauth_ctrl,0.9439,0.9439,0.047404,2.0
2069721648,original,0.0000,0.4819,0.051380,1.9
2069721648,edited,0.5446,0.5446,0.051473,1.9
2069721648,reauthored,0.9787,0.9787,0.042856,1.9
2069721648,reauth_ctrl,0.9897,0.9897,0.047877,2.0
2069722216,original,0.0000,0.4843,0.049872,2.0
2069722216,edited,0.0000,0.4770,0.049924,4.1
2069722216,reauthored,0.9869,0.9869,0.043438,1.9
2069722216,reauth_ctrl,0.0000,0.3648,0.036471,1.9
2069722356,original,0.0000,0.5178,0.051950,1.9
2069722356,edited,0.0000,0.5123,0.051958,61.8
2069722356,reauthored,0.8725,0.8725,0.040540,2.3
2069722356,reauth_ctrl,0.8606,0.8606,0.040331,2.0
2069722762,original,0.0000,0.4452,0.052871,1.9
2069722762,edited,0.0000,0.4797,0.052990,1.9
2069722762,reauthored,0.0000,0.2900,0.036517,1.9
2069722762,reauth_ctrl,0.0000,0.3075,0.036496,1.9
2069723627,original,0.5550,0.5550,0.047312,1.9
2069723627,edited,0.5717,0.5717,0.047385,1.9
2069723627,reauthored,0.9869,0.9869,0.045621,1.9
2069723627,reauth_ctrl,0.9863,0.9863,0.045521,1.9
2069723936,original,0.5416,0.5416,0.049879,2.0
2069723936,edited,0.0000,0.5372,0.049746,2.3
2069723936,reauthored,0.9630,0.9630,0.040807,4.1
2069723936,reauth_ctrl,0.9885,0.9885,0.046590,2.0
2069726269,original,0.5365,0.5365,0.052947,2.0
2069726269,edited,0.5390,0.5390,0.052908,2.0
2069726269,reauthored,0.9833,0.9833,0.045165,2.0
2069726269,reauth_ctrl,0.9834,0.9834,0.045250,2.0
2069726696,original,0.0000,0.4752,0.050744,2.0
2069726696,edited,0.0000,0.4836,0.050717,2.0
2069726696,reauthored,0.9927,0.9927,0.043250,1.9
2069726696,reauth_ctrl,0.9923,0.9923,0.043190,2.0
2069727606,original,0.0000,0.5069,0.049024,25.4
2069727606,edited,0.5363,0.5363,0.048998,4.9
2069727606,reauthored,0.9896,0.9896,0.045500,3.7
2069727606,reauth_ctrl,0.9893,0.9893,0.043893,2.4
2069728574,original,0.0000,0.4798,0.052473,2.3
2069728574,edited,0.0000,0.4739,0.052499,2.4
2069728574,reauthored,0.9960,0.9960,0.042503,2.7
2069728574,reauth_ctrl,0.9959,0.9959,0.042360,2.8
2069729006,original,0.0000,0.4890,0.049275,2.5
2069729006,edited,0.0000,0.4788,0.049403,2.3
2069729006,reauthored,0.9875,0.9875,0.046756,2.0
2069729006,reauth_ctrl,0.9895,0.9895,0.046694,2.1
2069730945,original,0.0000,0.4670,0.050066,2.1
2069730945,edited,0.0000,0.4606,0.050212,2.2
2069730945,reauthored,0.0000,0.3123,0.036402,2.1
2069730945,reauth_ctrl,0.0000,0.3108,0.036388,2.4
2069732492,original,0.5226,0.5226,0.045135,2.0
2069732492,edited,0.0000,0.5293,0.045147,2.2
2069732492,reauthored,0.9793,0.9793,0.044353,2.0
2069732492,reauth_ctrl,0.9636,0.9636,0.044186,2.0
2069732774,original,0.5450,0.5450,0.049141,2.0
2069732774,edited,0.0000,0.4706,0.049156,2.0
2069732774,reauthored,0.9641,0.9641,0.048118,2.0
2069732774,reauth_ctrl,0.9604,0.9604,0.047485,2.0
2069732841,original,0.0000,0.5023,0.053924,2.1
2069732841,edited,0.0000,0.5178,0.053823,2.1
2069732841,reauthored,0.9808,0.9808,0.046807,2.2
2069732841,reauth_ctrl,0.9911,0.9911,0.047035,2.2
2069735839,original,0.0000,0.4691,0.051494,2.1
2069735839,edited,0.0000,0.4926,0.051443,2.1
2069735839,reauthored,0.9482,0.9482,0.044500,2.1
2069735839,reauth_ctrl,0.9751,0.9751,0.045091,2.1
2069737338,original,0.0000,0.4295,0.051695,2.3
2069737338,edited,0.0000,0.4325,0.051533,2.3
2069737338,reauthored,0.9869,0.9869,0.045959,2.3
2069737338,reauth_ctrl,0.9862,0.9862,0.045848,2.6
2069738854,original,0.5597,0.5597,0.046853,2.4
2069738854,edited,0.5629,0.5629,0.046861,2.5
2069738854,reauthored,0.9963,0.9963,0.047329,2.3
2069738854,reauth_ctrl,0.9673,0.9673,0.046883,2.4
2069739856,original,0.0000,0.5160,0.050345,2.5
2069739856,edited,0.0000,0.5115,0.050302,2.4
2069739856,reauthored,0.9483,0.9483,0.044816,2.3
2069739856,reauth_ctrl,0.9511,0.9511,0.044985,2.3
2069740389,original,0.0000,0.5199,0.046560,2.3
2069740389,edited,0.0000,0.5053,0.046374,2.2
2069740389,reauthored,0.9765,0.9765,0.048791,2.4
2069740389,reauth_ctrl,0.9456,0.9456,0.046733,2.3
2069741044,original,0.0000,0.5030,0.047442,2.4
2069741044,edited,0.0000,0.5005,0.047371,2.3
2069741044,reauthored,0.9842,0.9842,0.046814,2.5
2069741044,reauth_ctrl,0.9392,0.9392,0.044515,2.2
2070046307a,original,0.9186,0.9186,0.042237,2.3
2070046307a,edited,0.8757,0.8757,0.042223,2.4
2070046307a,reauthored,0.9090,0.9090,0.045989,2.4
2070046307a,reauth_ctrl,0.9348,0.9348,0.046599,2.7
2070055167d,original,0.0000,0.4336,0.041554,3.0
2070055167d,edited,0.0000,0.4278,0.041532,2.7
2070055167d,reauthored,0.9577,0.9577,0.049616,2.6
2070055167d,reauth_ctrl,0.9498,0.9498,0.045717,2.6
2070229300,original,0.0000,0.4626,0.066907,2.7
2070229300,edited,0.0000,0.4548,0.066840,2.8
2070229300,reauthored,0.0000,0.5372,0.049753,2.7
2070229300,reauth_ctrl,0.7278,0.7278,0.052892,2.3
2070261137,original,0.0000,0.4530,0.050669,2.3
2070261137,edited,0.0000,0.4467,0.051009,2.3
2070261137,reauthored,0.9934,0.9934,0.050133,2.3
2070261137,reauth_ctrl,0.9983,0.9983,0.053031,2.2
2070316542,original,0.6346,0.6346,0.060068,2.4
2070316542,edited,0.6116,0.6116,0.060491,2.2
2070316542,reauthored,0.7492,0.7492,0.044372,2.2
2070316542,reauth_ctrl,0.5758,0.5758,0.042105,2.3
2070361244,original,0.0000,0.5081,0.043285,2.4
2070361244,edited,0.0000,0.4843,0.043188,2.2
2070361244,reauthored,0.9752,0.9752,0.039342,2.3
2070361244,reauth_ctrl,0.9744,0.9744,0.039421,2.2
2070437930d_7931,original,0.6061,0.6061,0.043294,2.2
2070437930d_7931,edited,0.5757,0.5757,0.043078,2.2
2070437930d_7931,reauthored,0.7489,0.7489,0.041438,2.4
2070437930d_7931,reauth_ctrl,0.7308,0.7308,0.041734,2.2
2070688893,original,0.8228,0.8228,0.044308,2.2
2070688893,edited,0.8235,0.8235,0.043901,2.4
2070688893,reauthored,0.9772,0.9772,0.047114,2.6
2070688893,reauth_ctrl,0.9785,0.9785,0.047174,2.5
2070699016,original,0.5547,0.5547,0.042962,2.3
2070699016,edited,0.5523,0.5523,0.042915,2.3
2070699016,reauthored,0.0000,0.4952,0.036503,2.3
2070699016,reauth_ctrl,0.0000,0.5066,0.036630,2.4
2070708848,original,0.0000,0.5264,0.052291,2.3
2070708848,edited,0.0000,0.5161,0.053318,2.3
2070708848,reauthored,0.9401,0.9401,0.048071,2.4
2070708848,reauth_ctrl,0.8152,0.8152,0.046533,2.3
2070747648_7649,original,0.0000,0.4799,0.074335,2.3
2070747648_7649,edited,0.0000,0.4475,0.074207,2.3
2070747648_7649,reauthored,0.9703,0.9703,0.046719,2.6
2070747648_7649,reauth_ctrl,0.9798,0.9798,0.048201,2.5
2071030591,original,0.5706,0.5706,0.049654,2.7
2071030591,edited,0.5778,0.5778,0.049681,2.6
2071030591,reauthored,0.7914,0.7914,0.043719,2.8
2071030591,reauth_ctrl,0.7396,0.7396,0.043553,2.6
2071154490,original,0.5572,0.5572,0.051473,2.5
2071154490,edited,0.5499,0.5499,0.051446,2.5
2071154490,reauthored,0.8996,0.8996,0.053263,2.5
2071154490,reauth_ctrl,0.6184,0.6184,0.046054,2.5
2071218251,original,0.0000,0.4881,0.045082,2.5
2071218251,edited,0.0000,0.4835,0.045139,2.8
2071218251,reauthored,0.9519,0.9519,0.052531,2.5
2071218251,reauth_ctrl,0.9567,0.9567,0.049943,2.5
2071258067,original,0.0000,0.4975,0.055421,2.8
2071258067,edited,0.0000,0.4965,0.055295,2.3
2071258067,reauthored,0.7027,0.7027,0.044463,2.7
2071258067,reauth_ctrl,0.6994,0.6994,0.044913,2.7
2071279280_9280a,original,0.5765,0.5765,0.040435,2.4
2071279280_9280a,edited,0.5696,0.5696,0.040197,2.5
2071279280_9280a,reauthored,0.9901,0.9901,0.037243,2.2
2071279280_9280a,reauth_ctrl,0.7511,0.7511,0.039654,2.2
2071420588,original,0.0000,0.4593,0.064523,2.5
2071420588,edited,0.0000,0.4397,0.064811,2.3
2071420588,reauthored,0.0000,0.4591,0.045215,2.2
2071420588,reauth_ctrl,0.0000,0.5026,0.045493,2.1
2071517750,original,0.0000,0.4891,0.059011,2.7
2071517750,edited,0.0000,0.4879,0.059155,2.6
2071517750,reauthored,0.9935,0.9935,0.051185,2.5
2071517750,reauth_ctrl,0.9723,0.9723,0.050067,2.3
2071647135_7166,original,0.0000,0.4554,0.060304,2.3
2071647135_7166,edited,0.0000,0.4868,0.060480,2.3
